Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close(Rs.),Trade Volume,Share Volume,Turnover(Rs.)
2015-03-17,46.00,46.50,45.50,46.50,23,15502,715288.00
2015-03-16,46.20,46.20,46.00,46.00,15,20430,940980.00
2015-03-13,46.50,46.90,46.50,46.50,3,3200,148870.00
2015-03-12,46.50,46.50,46.00,46.50,12,4668,216433.60
2015-03-11,46.50,47.00,46.00,46.10,16,20010,923717.50
2015-03-10,46.50,47.00,46.50,46.60,5,4210,195970.00
2015-03-09,47.00,47.00,47.00,47.00,7,4127,193969.00
2015-03-06,47.10,47.80,47.00,47.80,6,4100,195100.00
2015-03-04,47.20,47.20,47.10,47.20,7,2823,133231.40
2015-03-03,47.60,47.80,47.20,47.50,15,17099,812272.30
2015-03-02,47.80,47.80,47.60,47.70,7,4520,215602.00
2015-02-27,48.00,48.10,47.60,47.90,17,34102,1633358.50
2015-02-26,47.80,48.00,47.80,48.00,16,29350,1408710.00
2015-02-25,48.00,48.00,47.90,48.00,13,10850,520750.00
2015-02-24,48.50,48.50,48.00,48.00,9,11525,558602.50
2015-02-23,48.10,48.50,47.80,47.90,14,16796,805121.50
2015-02-20,48.50,48.50,47.90,48.00,36,92375,4433925.00
2015-02-19,48.00,48.10,48.00,48.00,47,60210,2890293.00
2015-02-18,48.00,49.50,48.00,48.10,21,11471,559505.00
2015-02-16,48.00,49.40,47.90,48.90,76,222006,10820097.90
2015-02-13,48.00,48.00,47.00,47.00,10,14551,684270.90
2015-02-12,47.20,47.20,47.10,47.10,2,500,23552.50
2015-02-11,47.00,48.00,47.00,48.00,17,76000,3647900.00
2015-02-10,46.60,48.00,46.60,48.00,18,33525,1601100.00
2015-02-09,47.00,48.30,46.60,47.40,33,82364,3934823.00
2015-02-06,46.30,47.90,46.30,47.00,12,7945,372654.60
2015-02-05,46.20,46.50,46.00,46.30,10,1700,78670.00
2015-02-02,48.50,49.00,46.50,46.60,13,1231,57759.50
2015-01-30,48.00,48.00,46.50,46.90,30,53434,2529280.50
2015-01-29,49.20,49.50,48.00,48.10,20,16010,774504.50
2015-01-28,47.00,49.50,47.00,49.00,151,330723,16055770.20
2015-01-27,46.90,47.00,46.90,47.00,6,6575,308815.00
2015-01-26,45.60,47.50,45.60,46.50,5,10726,498142.50
2015-01-23,46.10,46.50,46.10,46.50,5,1184,55012.40
2015-01-22,46.00,47.50,45.00,47.40,38,54244,2460573.00
2015-01-21,48.00,49.00,46.10,46.70,58,53855,2559989.80
2015-01-20,47.60,47.60,46.40,46.50,11,11301,525562.60
2015-01-19,46.10,47.00,46.00,46.00,21,9557,439686.30
2015-01-16,47.80,47.80,46.00,46.00,18,5380,248219.50
2015-01-13,48.00,48.00,46.70,46.70,4,1030,48200.00
2015-01-12,47.60,48.50,46.50,47.90,33,108950,5224322.50
2015-01-09,48.70,48.70,47.90,48.00,39,71879,3450649.50
2015-01-08,47.50,48.20,47.50,48.00,24,46207,2217801.70
2015-01-07,48.00,48.00,48.00,48.00,1,11,528.00
2015-01-06,46.80,48.00,46.60,47.90,29,63253,3027134.20
2015-01-02,46.00,46.40,46.00,46.40,3,3000,138200.00
2014-12-31,45.70,46.80,45.70,46.00,10,103930,4780217.60
2014-12-30,46.00,46.00,45.80,45.80,9,4714,216824.00
2014-12-29,46.00,46.00,45.60,45.90,5,4900,225040.00
2014-12-26,45.70,46.20,45.70,46.20,4,780,35779.00
2014-12-24,46.20,46.20,45.50,45.90,2,2,91.70
2014-12-23,45.80,45.80,45.20,45.20,4,3550,160492.60
2014-12-22,46.00,46.20,46.00,46.00,6,74500,3427100.00
2014-12-19,45.90,46.50,45.80,46.00,16,15829,727849.70
2014-12-18,45.70,45.70,45.70,45.70,2,120,5484.00
2014-12-17,44.90,45.80,44.90,45.00,18,19514,878231.20
2014-12-16,44.60,45.00,44.60,44.60,2,1502,66990.00
2014-12-15,43.90,44.60,43.80,44.60,6,3150,140140.00
2014-12-12,44.50,45.00,44.00,44.00,13,9323,412272.50
2014-12-11,44.80,44.90,44.40,44.70,13,28990,1291181.00
2014-12-10,44.00,44.70,44.00,44.60,9,3571,158459.50
2014-12-09,44.90,44.90,44.70,44.70,3,230,10301.60
2014-12-08,43.70,43.70,43.70,43.70,1,200,8740.00
2014-12-05,45.30,45.40,45.30,45.30,4,1610,72934.00
2014-12-04,44.00,45.90,44.00,45.90,6,27126,1243545.70
2014-12-03,44.00,46.00,43.80,45.00,10,10125,450200.00
2014-12-02,45.00,45.00,43.50,44.00,4,1077,47399.50
2014-12-01,42.90,44.00,42.90,43.90,8,11260,493601.50
2014-11-28,41.50,43.80,41.50,43.70,6,2870,122395.00
2014-11-27,42.10,42.40,40.10,41.80,24,21235,879175.00
2014-11-26,43.50,43.50,42.00,42.40,17,13030,558805.00
2014-11-25,44.00,44.60,43.50,43.50,34,25542,1120586.50
2014-11-24,45.20,45.20,41.50,42.00,72,82507,3495963.30
2014-11-21,47.00,47.00,45.00,45.20,35,12567,577464.70
2014-11-20,47.00,47.00,46.60,46.60,6,6535,305057.50
2014-11-19,47.00,47.00,46.60,46.60,18,37918,1769028.80
2014-11-18,47.00,47.00,46.70,46.70,13,4925,230757.50
2014-11-17,48.80,48.80,47.00,47.60,26,21464,1016668.50
2014-11-14,47.00,48.00,46.50,47.40,70,71818,3384156.70
2014-11-13,47.90,48.00,46.90,47.00,43,26004,1231236.50
2014-11-12,48.00,48.50,47.50,47.60,49,81372,3915786.50
2014-11-11,47.60,48.80,47.50,47.90,155,198421,9556264.10
2014-11-10,46.00,47.00,45.90,46.90,31,35362,1650205.00
2014-11-07,46.50,46.50,46.00,46.00,16,14285,663760.00
2014-11-05,46.50,46.50,46.00,46.00,16,40777,1876742.00
2014-11-04,46.50,46.50,46.10,46.10,13,6000,277410.00
2014-11-03,47.00,47.00,46.20,46.50,15,45535,2116222.50
2014-10-31,45.90,46.00,45.90,46.00,54,77071,3544796.00
2014-10-30,45.90,45.90,45.90,45.90,8,2450,112455.00
2014-10-29,46.20,46.20,46.00,46.00,25,38214,1758444.00
2014-10-28,46.00,46.00,45.90,46.00,17,7884,362630.80
2014-10-27,46.00,46.20,45.90,46.00,19,13872,638512.80
2014-10-24,46.90,46.90,46.00,46.40,29,37635,1741082.50
2014-10-23,46.00,46.50,46.00,46.40,25,41180,1908230.00
2014-10-21,46.30,46.40,46.20,46.30,13,7360,340827.00
2014-10-20,46.50,47.30,45.40,46.80,60,164712,7731387.80
2014-10-17,46.00,46.60,46.00,46.00,22,68219,3141724.00
2014-10-16,46.10,46.10,46.00,46.00,15,7400,340500.00
2014-10-15,45.90,46.90,45.90,46.30,16,21135,977139.30
2014-10-14,45.00,46.50,45.00,45.00,19,20793,938175.00
2014-10-13,45.50,45.50,44.20,44.20,51,55129,2460217.10
2014-10-10,47.50,47.50,45.80,46.00,35,44325,2045927.50
2014-10-09,47.30,47.40,46.50,47.20,31,41283,1945668.20
2014-10-07,47.40,47.50,47.10,47.20,38,72699,3444270.90
2014-10-03,47.10,47.80,47.00,47.10,95,156356,7409575.90
2014-10-02,46.90,47.00,46.20,46.90,31,68710,3224513.20
2014-10-01,46.00,47.00,46.00,46.50,38,34549,1614044.20
2014-09-30,46.90,47.00,46.00,46.50,34,68972,3190098.00
2014-09-29,46.50,47.00,46.20,46.90,21,48470,2271647.00
2014-09-26,47.00,47.40,46.20,46.60,42,88322,4150767.00
2014-09-25,46.30,47.40,46.00,46.90,45,111461,5199516.00
2014-09-24,46.00,46.80,45.90,46.30,30,49401,2282649.10
2014-09-23,45.90,46.90,45.90,46.40,32,54270,2518582.20
2014-09-22,46.10,46.10,45.70,45.80,12,9388,431466.80
2014-09-19,46.40,46.50,46.00,46.00,28,52474,2432845.30
2014-09-18,46.40,46.50,45.80,46.00,15,5925,273077.50
2014-09-17,46.00,46.90,45.60,45.60,12,21551,1002151.90
2014-09-16,46.00,46.00,45.30,45.60,20,9956,456078.50
2014-09-15,46.00,46.00,45.80,46.00,11,4599,211156.00
2014-09-12,46.00,46.50,45.70,46.10,29,41203,1907797.00
2014-09-11,46.60,46.60,46.00,46.00,18,13134,604783.50
2014-09-10,46.50,47.00,46.00,46.10,26,54884,2543431.20
2014-09-09,47.00,47.00,46.10,46.60,20,12425,580592.50
2014-09-05,47.00,47.00,46.80,47.00,18,18009,845892.90
2014-09-04,47.00,47.50,46.90,47.00,41,44491,2096795.40
2014-09-03,46.20,47.80,46.10,47.00,173,346019,16331450.10
2014-09-02,45.40,46.50,45.10,46.00,114,140464,6445335.10
2014-09-01,45.00,45.40,44.90,45.10,64,131725,5933104.40
2014-08-29,44.00,45.00,43.50,45.00,53,264240,11775119.00
2014-08-28,44.40,44.40,44.40,44.40,1,1,44.40
2014-08-27,43.40,44.60,43.40,44.00,9,90100,3968740.00
2014-08-26,43.50,45.00,43.50,43.90,24,33951,1484386.90
2014-08-25,44.90,45.20,44.00,44.10,24,75735,3368760.00
2014-08-22,44.00,44.90,43.50,44.60,32,27163,1190642.00
2014-08-21,44.20,45.80,44.00,44.20,76,138482,6156438.60
2014-08-20,43.40,44.90,43.00,44.50,59,80148,3533621.90
2014-08-19,44.00,44.00,43.20,43.40,21,10410,453334.90
2014-08-18,43.70,44.80,43.70,44.00,29,36320,1600310.70
2014-08-15,45.00,46.00,43.50,44.00,48,39715,1750403.60
2014-08-14,46.00,46.00,44.30,44.50,151,177664,8021626.50
2014-08-13,47.60,47.60,46.10,46.20,59,67312,3144823.50
2014-08-12,47.10,48.50,46.20,47.00,118,134935,6421860.00
2014-08-11,45.90,47.50,45.30,47.00,202,270626,12665398.90
2014-08-08,44.80,45.90,44.80,45.50,153,198433,9004713.70
2014-08-07,44.20,45.00,44.10,44.80,149,198689,8884533.50
2014-08-06,43.00,44.40,43.00,44.10,226,416169,18307902.90
2014-08-05,41.90,43.80,41.20,42.90,220,560492,23869737.90
2014-08-04,41.00,42.00,40.50,41.70,236,88015,3652838.40
2014-08-01,41.50,41.50,40.50,40.60,9,1561,63408.50
2014-07-31,40.70,41.50,40.40,41.10,95,52974,2176461.50
2014-07-30,41.00,41.00,40.10,40.10,30,28557,1157740.40
2014-07-28,40.50,41.60,40.50,40.70,5,392,15948.10
2014-07-25,41.90,41.90,40.10,40.60,13,10156,408884.40
2014-07-24,41.80,42.00,40.20,40.70,60,43033,1767122.30
2014-07-23,41.50,41.90,41.00,41.30,120,140887,5875198.60
2014-07-22,41.40,41.60,40.20,41.40,146,160021,6610018.00
2014-07-21,40.00,41.30,40.00,41.10,79,115139,4716465.70
2014-07-18,38.90,40.60,38.50,39.90,41,28109,1113316.90
2014-07-17,40.00,40.50,39.00,39.00,107,185308,7390403.40
2014-07-16,37.50,40.90,37.50,39.70,473,930038,36650809.60
2014-07-15,36.20,37.00,36.00,36.70,31,93166,3389532.40
2014-07-14,35.80,36.40,35.10,36.00,16,13695,492440.50
2014-07-11,35.90,35.90,35.00,35.00,22,21648,759689.00
2014-07-10,34.60,35.70,34.60,35.50,31,15854,562813.40
2014-07-09,35.00,35.40,34.60,35.30,26,23595,825552.50
2014-07-08,35.00,35.00,34.60,34.80,11,17510,611166.00
2014-07-07,34.90,35.00,34.60,34.90,14,20480,715795.10
2014-07-04,34.20,34.90,34.20,34.30,2,550,18845.00
2014-07-03,35.10,35.10,34.50,35.00,10,5041,174539.10
2014-07-02,33.70,35.10,33.70,35.00,56,30728,1070260.50
2014-07-01,34.10,34.90,33.00,33.60,20,6653,223811.80
2014-06-30,34.20,34.90,34.20,34.60,30,43965,1514193.00
2014-06-27,34.20,34.90,34.20,34.60,5,304,10479.60
2014-06-26,34.70,34.90,34.20,34.80,7,5799,200544.00
2014-06-25,35.00,35.30,34.00,34.70,12,11506,402340.50
2014-06-24,34.80,35.00,34.80,35.00,8,8901,310495.00
2014-06-23,36.50,36.50,34.60,34.90,33,51971,1818505.00
2014-06-20,35.20,36.90,35.10,36.00,31,64348,2314268.00
2014-06-19,35.30,35.70,35.30,35.30,2,101,3565.70
2014-06-18,35.80,35.80,35.40,35.50,10,7584,269550.40
2014-06-17,37.00,37.00,35.20,36.00,88,135986,4990162.00
2014-06-16,36.00,37.00,35.90,36.90,39,54405,1962782.60
2014-06-13,35.00,36.10,34.60,36.00,109,262870,9428651.80
2014-06-11,33.50,35.50,33.50,34.70,76,163913,5670523.20
2014-06-10,33.20,34.30,33.20,34.00,23,52900,1798014.00
2014-06-09,33.10,33.50,33.00,33.50,7,2150,71465.00
2014-06-06,33.20,33.40,33.20,33.40,14,6050,201081.00
2014-06-05,34.00,34.00,33.30,33.30,11,1162,38788.00
2014-06-04,33.60,33.80,33.50,33.50,22,14303,480040.50
2014-06-03,33.50,34.20,33.20,33.80,9,2597,87645.50
2014-06-02,34.00,34.00,34.00,34.00,17,16470,559980.00
2014-05-30,33.80,34.70,33.80,34.00,55,96951,3297809.40
2014-05-29,33.00,34.00,32.90,33.80,88,151593,5036702.90
2014-05-28,32.30,32.50,32.20,32.50,10,7500,243440.00
2014-05-27,32.40,32.90,32.00,32.50,15,5066,164033.80
2014-05-26,32.50,32.50,32.50,32.50,1,50,1625.00
2014-05-23,32.90,32.90,32.50,32.50,3,5501,178882.90
2014-05-22,32.50,32.80,32.00,32.00,4,1402,45365.60
2014-05-21,32.90,32.90,32.90,32.90,1,136,4474.40
2014-05-20,32.60,33.10,32.50,32.90,18,10168,334599.50
2014-05-19,32.50,33.00,32.50,33.00,20,12782,421011.00
2014-05-16,32.90,32.90,32.50,32.50,4,3100,101250.00
2014-05-13,32.80,33.00,32.80,32.90,5,2610,85810.00
2014-05-12,32.50,32.50,32.50,32.50,1,200,6500.00
2014-05-09,32.50,33.40,32.50,33.00,49,58047,1912798.40
2014-05-08,31.90,32.60,31.90,32.50,21,33043,1058605.90
2014-05-07,32.00,32.00,31.60,31.60,2,1501,47432.00
2014-05-06,31.90,32.00,31.50,31.50,19,22913,726490.80
2014-05-05,31.40,31.50,31.30,31.40,7,3500,110000.00
2014-05-02,31.20,31.80,31.10,31.40,17,11416,358676.70
2014-04-30,31.50,31.50,31.00,31.30,11,38404,1200141.50
2014-04-29,30.90,31.40,30.90,31.10,17,8636,268220.50
2014-04-28,31.00,31.00,30.70,30.70,5,1600,49410.00
2014-04-25,31.10,31.10,31.00,31.00,16,12830,398262.00
2014-04-24,31.50,31.50,31.50,31.50,2,600,18900.00
2014-04-23,31.50,31.50,31.50,31.50,1,200,6300.00
2014-04-22,31.00,31.90,31.00,31.20,14,12420,387596.00
2014-04-21,31.20,31.40,31.00,31.10,6,2100,65440.00
2014-04-17,30.20,31.30,30.20,31.30,12,26820,831706.00
2014-04-16,31.00,31.00,30.20,30.80,7,1997,61298.20
2014-04-11,31.10,32.00,30.00,30.30,18,11999,382391.60
2014-04-10,30.00,30.20,30.00,30.10,5,900,27060.00
2014-04-09,30.50,31.00,29.60,30.70,9,1671,51098.20
2014-04-08,29.30,30.50,29.00,30.30,8,5167,155135.10
2014-04-07,30.00,30.00,30.00,30.00,2,500,15000.00
2014-04-04,29.80,30.00,29.80,30.00,5,4003,119939.80
2014-04-03,29.30,29.30,29.30,29.30,1,60,1758.00
2014-04-02,29.00,30.50,29.00,30.50,9,10100,300820.00
2014-04-01,29.30,29.30,29.00,29.10,16,7512,218143.00
2014-03-31,29.60,29.90,29.50,29.70,9,5600,166080.00
2014-03-28,29.80,30.00,29.20,29.90,7,6105,182208.20
2014-03-27,29.90,30.00,29.00,29.30,8,2045,60124.50
2014-03-25,29.70,29.80,29.70,29.70,3,1100,32720.00
2014-03-24,29.90,29.90,29.90,29.90,1,1,29.90
2014-03-21,27.90,30.00,27.90,28.40,13,11401,338806.30
2014-03-20,28.50,28.50,28.00,28.00,27,40297,1128806.40
2014-03-19,28.50,28.90,28.50,28.90,7,10101,287918.90
2014-03-18,28.60,28.60,28.50,28.60,7,6949,198401.40
2014-03-17,28.90,28.90,28.00,28.50,19,31800,898136.50
2014-03-14,28.30,28.90,28.20,28.90,4,1620,46444.00
2014-03-13,29.10,29.10,28.00,28.10,43,58649,1658175.00
2014-03-12,29.00,29.00,28.60,29.00,14,60551,1755379.00
2014-03-11,29.30,29.30,29.00,29.00,29,41500,1204700.00
2014-03-10,29.50,29.60,29.10,29.10,19,14244,415785.00
2014-03-07,29.30,30.00,29.10,30.00,11,23856,700360.00
2014-03-06,30.50,31.00,30.00,30.00,31,29712,897179.00
2014-03-05,31.40,31.40,31.40,31.40,1,1,31.40
2014-03-04,29.90,31.50,29.20,31.10,35,16077,498269.50
2014-03-03,30.00,30.00,30.00,30.00,5,3250,97500.00
2014-02-28,30.20,30.20,29.10,30.00,6,4779,142700.00
2014-02-26,29.10,29.10,28.60,28.80,7,5066,146074.00
2014-02-25,29.00,29.00,29.00,29.00,3,434,12586.00
2014-02-24,29.00,29.00,28.60,28.70,3,550,15810.00
2014-02-21,29.00,31.50,29.00,30.30,24,13630,411667.00
2014-02-20,29.00,29.00,28.60,29.00,13,2703,78037.80
2014-02-19,29.50,29.50,29.00,29.00,13,21279,622191.00
2014-02-18,29.20,29.20,29.00,29.00,11,8850,256700.00
2014-02-17,29.90,29.90,29.20,29.20,17,6352,186595.60
2014-02-13,30.90,30.90,30.00,30.00,8,13104,393122.60
2014-02-12,30.90,30.90,30.00,30.00,3,202,6061.80
2014-02-11,30.10,30.90,30.00,30.00,10,3456,103820.40
2014-02-10,30.10,30.90,30.00,30.00,8,6703,201132.70
2014-02-07,31.20,31.50,30.50,30.50,15,22922,706173.00
2014-02-06,31.90,31.90,31.20,31.20,14,46010,1467029.00
2014-02-05,33.00,33.10,31.80,31.90,37,41676,1343356.60
2014-02-03,33.50,34.10,33.00,33.00,63,97517,3237616.10
2014-01-31,32.00,33.50,31.20,32.90,89,88996,2919320.00
2014-01-30,31.50,32.50,31.20,31.50,39,25460,807318.30
2014-01-29,31.50,32.10,31.00,31.80,52,39336,1247827.80
2014-01-28,30.90,31.40,30.50,30.60,14,2180,67067.00
2014-01-27,30.90,31.50,30.20,30.20,17,24203,743897.60
2014-01-24,30.00,31.40,30.00,30.10,67,173509,5252161.00
2014-01-23,30.00,31.20,30.00,30.00,43,184682,5553166.70
2014-01-22,30.50,30.50,30.00,30.00,8,101874,3057004.60
2014-01-21,31.60,31.60,30.50,30.50,10,1472,45159.50
2014-01-20,30.30,30.50,30.30,30.50,4,1400,42640.00
2014-01-17,30.90,30.90,30.30,30.50,6,6647,202914.10
2014-01-16,32.00,32.00,30.80,31.70,9,4502,143824.00
2014-01-13,30.00,33.90,30.00,31.90,43,35773,1137885.40
2014-01-10,29.80,30.40,29.80,30.10,9,30110,904994.00
2014-01-09,30.30,30.30,30.30,30.30,1,2000,60600.00
2014-01-08,29.40,30.40,29.40,30.30,16,19127,564633.60
2014-01-07,29.30,29.30,29.20,29.20,3,202,5908.40
2014-01-06,30.00,30.00,29.20,29.20,6,1750,51220.00
2014-01-03,30.00,30.50,30.00,30.00,21,32642,979373.50
2014-01-02,29.00,29.90,28.90,29.60,21,15936,468158.40
2013-12-31,29.00,29.00,28.80,28.80,3,300,8660.00
2013-12-30,28.60,28.70,28.50,28.70,3,1500,42851.00
2013-12-27,29.00,29.00,28.50,28.50,9,7993,228511.00
2013-12-26,28.80,28.80,28.80,28.80,1,1,28.80
2013-12-24,28.60,28.60,28.50,28.60,2,1000,28566.80
2013-12-23,28.60,28.60,28.50,28.50,3,2000,57035.00
2013-12-20,28.50,29.20,28.50,29.00,14,6001,173628.50
2013-12-19,29.20,29.20,29.20,29.20,1,68,1985.60
2013-12-18,28.50,28.50,28.50,28.50,10,2900,82650.00
2013-12-17,28.60,29.00,28.50,28.50,6,1001,28547.50
2013-12-13,29.00,29.00,28.50,28.90,5,1220,35305.10
2013-12-12,29.30,29.30,28.50,28.50,14,17896,518545.80
2013-12-11,29.30,29.30,29.30,29.30,2,53,1552.90
2013-12-09,29.90,30.00,29.90,30.00,6,2000,59960.00
2013-12-06,29.10,29.80,29.10,29.50,2,2,58.90
2013-12-05,28.50,29.00,28.50,29.00,5,2300,66650.00
2013-12-04,29.00,29.10,29.00,29.00,11,31998,928142.00
2013-12-03,29.20,29.20,29.00,29.00,16,25475,739087.50
2013-12-02,29.30,29.30,29.20,29.20,6,4105,119871.50
2013-11-29,29.90,29.90,29.90,29.90,1,50,1495.00
2013-11-28,29.40,29.50,29.10,29.20,6,2673,78251.50
2013-11-27,29.90,29.90,29.90,29.90,1,1,29.90
2013-11-26,30.00,30.00,29.00,29.10,6,26300,787760.00
2013-11-25,30.10,30.10,30.00,30.10,8,27000,812550.00
2013-11-22,30.10,30.50,30.00,30.00,22,45777,1374154.70
2013-11-21,30.40,30.40,30.40,30.40,1,1,30.40
2013-11-19,30.40,30.50,30.00,30.00,16,14660,442632.50
2013-11-15,30.10,30.30,30.10,30.20,6,994,29932.20
2013-11-14,30.00,30.50,30.00,30.30,13,20602,625270.40
2013-11-13,30.00,30.20,30.00,30.00,16,24418,732540.20
2013-11-12,30.00,30.10,30.00,30.00,24,44183,1325690.00
2013-11-11,30.00,30.10,30.00,30.00,18,28000,840650.00
2013-11-08,30.00,30.20,30.00,30.00,26,18840,565220.00
2013-11-07,29.60,30.00,29.60,30.00,13,10580,316322.00
2013-11-06,30.00,30.00,30.00,30.00,7,2626,78780.00
2013-11-05,30.00,30.90,29.50,30.70,22,30800,924270.00
2013-11-04,29.60,30.00,29.60,30.00,4,1050,31080.40
2013-11-01,29.50,30.00,29.50,30.00,5,2555,76572.50
2013-10-31,29.70,29.70,29.70,29.70,1,1000,29700.00
2013-10-30,29.60,30.00,29.60,30.00,2,2034,61006.40
2013-10-29,29.90,29.90,29.80,29.90,4,1100,32880.00
2013-10-28,30.50,30.50,30.00,30.00,8,1900,57500.00
2013-10-25,29.60,30.00,29.60,30.00,11,10696,320840.00
2013-10-24,29.60,30.00,29.50,29.60,11,26200,785240.60
2013-10-23,30.00,30.00,29.60,30.00,14,8900,266160.00
2013-10-22,29.90,30.00,29.60,29.60,8,4162,124600.00
2013-10-21,30.00,30.00,29.60,29.60,10,1638,48807.60
2013-10-17,30.10,30.50,30.10,30.40,23,9269,281672.60
2013-10-15,30.00,30.10,30.00,30.00,16,11572,347164.00
2013-10-14,30.00,30.50,30.00,30.10,15,3505,105242.50
2013-10-11,29.90,30.40,29.90,30.00,10,3251,97510.40
2013-10-10,30.00,30.50,30.00,30.10,6,1150,34595.50
2013-10-09,30.00,30.40,29.60,30.00,22,14401,431030.40
2013-10-08,29.60,30.00,29.60,29.90,9,1500,44860.00
2013-10-07,30.40,30.40,30.00,30.00,5,1504,45121.60
2013-10-04,30.00,30.00,30.00,30.00,5,9027,270810.00
2013-10-03,30.00,30.30,29.70,29.70,16,10936,327133.60
2013-10-02,30.00,30.00,30.00,30.00,9,8050,241500.00
2013-10-01,30.00,30.00,29.70,29.70,15,20201,606000.00
2013-09-30,30.00,31.30,30.00,30.00,16,31897,957678.50
2013-09-27,30.00,30.50,30.00,30.20,12,18404,552452.00
2013-09-26,30.00,30.00,30.00,30.00,14,15150,454500.00
2013-09-25,30.00,31.00,30.00,30.00,9,8600,258100.00
2013-09-24,30.10,30.30,30.00,30.20,18,56859,1708556.70
2013-09-23,31.00,31.00,29.50,30.00,17,13357,400631.80
2013-09-20,28.00,30.20,28.00,30.00,67,44089,1317491.20
2013-09-18,28.00,28.00,27.60,28.00,10,9418,263574.00
2013-09-17,28.00,29.00,27.50,27.70,13,5874,163215.00
2013-09-16,27.50,27.50,27.50,27.50,1,1,27.50
2013-09-13,28.00,28.00,27.90,27.90,8,4214,117792.00
2013-09-12,27.50,28.80,27.50,28.00,6,20085,553039.10
2013-09-10,27.10,27.20,27.00,27.20,7,16636,452249.20
2013-09-09,27.00,27.20,27.00,27.10,12,5105,138195.50
2013-09-06,27.00,27.50,27.00,27.50,9,999,27103.00
2013-09-05,27.00,27.50,27.00,27.50,20,20307,548339.20
2013-09-04,27.50,27.70,27.00,27.00,12,7751,211087.70
2013-09-03,27.70,27.70,26.50,27.00,11,3054,81611.00
2013-09-02,27.40,27.80,26.60,27.00,29,40355,1089675.80
2013-08-30,27.10,28.70,27.10,27.70,15,4520,124648.70
2013-08-29,26.90,28.00,26.90,28.00,3,1601,43838.00
2013-08-28,27.40,27.40,26.00,26.60,19,11734,309567.90
2013-08-27,27.30,27.50,26.90,27.00,30,9300,251820.10
2013-08-26,28.20,28.20,27.50,27.90,22,7516,210130.60
2013-08-23,28.50,28.80,28.00,28.10,25,17253,487626.00
2013-08-22,28.50,28.60,28.50,28.60,5,2000,57100.00
2013-08-21,29.20,29.20,28.60,28.70,17,4021,116018.80
2013-08-19,29.00,29.40,29.00,29.10,6,1173,34177.80
2013-08-16,28.80,29.50,28.80,29.00,21,13810,400368.00
2013-08-15,29.00,29.00,28.80,28.80,10,2410,69678.00
2013-08-14,28.60,29.00,28.60,29.00,12,13116,380363.60
2013-08-13,29.00,29.50,29.00,29.10,3,500,14525.00
2013-08-12,29.20,29.20,28.50,29.00,19,11130,322544.60
2013-08-08,29.00,29.80,29.00,29.00,11,11870,344240.80
2013-08-07,29.30,29.40,29.00,29.00,31,10240,297898.00
2013-08-06,29.50,29.50,29.20,29.30,16,15595,458709.00
2013-08-05,30.90,30.90,29.50,29.50,11,3551,104945.90
2013-08-02,32.00,32.00,31.00,31.00,5,180,5603.00
2013-08-01,30.00,31.00,29.50,30.60,19,2449,74267.50
2013-07-31,30.00,30.00,30.00,30.00,16,14100,423000.00
2013-07-30,30.90,30.90,29.80,30.00,13,11800,353940.00
2013-07-29,29.90,30.00,29.80,29.90,7,1800,53860.00
2013-07-26,29.80,31.00,29.50,29.90,29,25905,774860.00
2013-07-25,29.90,29.90,29.90,29.90,1,1000,29900.00
2013-07-24,29.90,29.90,29.90,29.90,3,201,6009.90
2013-07-23,29.90,30.00,29.90,29.90,7,10100,302400.00
2013-07-19,29.90,29.90,29.50,29.90,7,7700,229550.00
2013-07-18,29.50,29.50,29.50,29.50,1,30,885.00
2013-07-17,29.90,30.00,29.50,29.70,28,29899,885920.50
2013-07-16,29.70,30.00,29.50,29.80,15,22792,679926.90
2013-07-15,30.00,30.50,29.50,29.50,26,16412,489008.00
2013-07-12,30.20,30.20,29.90,29.90,28,28850,864640.00
2013-07-11,30.70,30.70,30.10,30.20,11,5100,153859.30
2013-07-10,30.70,30.90,30.20,30.40,11,2923,88620.60
2013-07-09,31.00,31.00,30.00,30.00,25,15710,471584.10
2013-07-08,31.20,31.20,30.00,30.10,30,14041,425406.60
2013-07-05,31.10,31.10,30.50,31.00,22,17744,549565.00
2013-07-04,32.00,32.00,30.90,30.90,23,4134,130478.00
2013-07-03,31.50,31.90,30.90,31.30,6,1104,34549.20
2013-07-02,30.40,31.30,30.40,31.10,17,2442,75592.60
2013-07-01,31.00,31.00,30.40,31.00,8,1854,57149.00
2013-06-28,30.50,30.50,30.20,30.30,4,815,24674.50
2013-06-27,31.50,31.80,30.20,31.30,14,6169,193413.80
2013-06-26,32.90,32.90,31.70,31.70,5,1791,57132.90
2013-06-25,31.50,31.70,30.20,30.30,30,13246,403781.20
2013-06-24,33.50,33.50,32.00,32.20,42,14676,474242.00
2013-06-21,33.30,33.80,32.10,32.70,57,41299,1349331.70
2013-06-20,33.40,34.10,33.10,34.00,38,52238,1774868.70
2013-06-19,33.40,33.70,33.00,33.20,72,6063,201446.40
2013-06-18,33.70,33.70,33.40,33.40,68,9656,324624.70
2013-06-17,34.30,34.30,33.70,33.80,5,1200,40550.00
2013-06-14,33.30,34.40,32.60,33.90,149,46196,1570586.80
2013-06-13,32.70,33.90,32.20,33.40,100,13318,437859.60
2013-06-12,33.60,34.40,32.10,32.70,71,14516,483835.90
2013-06-11,33.70,34.50,33.60,33.70,25,5951,201003.80
